Index,Step,Loop1,Loop2,Action,Model,Step Time(ms),Total Time(ms),Voltage(mV),Current(mA),Power(W),Temperature(C),mAh,Wh,DCIR,Ch Status,Ext.Dev.Status,HPPC
98,20,L0,L0,DISCHARGE,CC,184400,2012100,3110.855,1349.304,4.19748909492,23.5,69.107,0.216544,,@RUN
99,20,L0,L0,DISCHARGE,CC,184500,2012200,3110.855,1348.997,4.196534062435,23.5,69.144,0.216658,,@RUN
100,20,L0,L0,DISCHARGE,CC,184600,2012300,3110.855,1349.304,4.19748909492,23.5,69.183,0.216778,,@RUN
101,20,L0,L0,DISCHARGE,CC,184700,2012400,3110.855,1349.304,4.19748909492,23.5,69.220,0.216894,,@RUN
102,20,L0,L0,DISCHARGE,CC,184800,2012500,3110.855,1348.997,4.196534062435,23.5,69.259,0.217015,,@RUN
103,20,L0,L0,DISCHARGE,CC,184900,2012600,3110.855,1349.304,4.19748909492,23.5,69.294,0.217125,,@RUN
104,20,L0,L0,DISCHARGE,CC,185000,2012700,3110.351,1348.997,4.195854167947,23.5,69.331,0.217241,,@RUN
105,20,L0,L0,DISCHARGE,CC,185100,2012800,3110.855,1348.997,4.196534062435,23.5,69.370,0.217362,,@RUN
106,20,L0,L0,DISCHARGE,CC,185200,2012900,3110.855,1348.997,4.196534062435,23.5,69.408,0.217479,,@RUN
107,20,L0,L0,DISCHARGE,CC,185300,2013000,3110.351,1348.997,4.195854167947,23.5,69.445,0.217596,,@RUN
108,20,L0,L0,DISCHARGE,CC,185400,2013100,3110.351,1349.304,4.196809045704,23.5,69.483,0.217712,,@RUN
109,20,L0,L0,DISCHARGE,CC,185500,2013200,3110.351,1348.997,4.195854167947,23.5,69.519,0.217825,,@RUN
110,20,L0,L0,DISCHARGE,CC,185600,2013300,3110.855,1348.997,4.196534062435,23.5,69.558,0.217946,,@RUN
111,20,L0,L0,DISCHARGE,CC,185700,2013400,3110.351,1349.304,4.196809045704,23.5,69.595,0.218062,,@RUN
112,20,L0,L0,DISCHARGE,CC,185800,2013500,3110.855,1349.304,4.19748909492,23.5,69.632,0.218175,,@RUN
113,20,L0,L0,DISCHARGE,CC,185900,2013600,3110.855,1349.304,4.19748909492,23.5,69.669,0.218291,,@RUN
114,20,L0,L0,DISCHARGE,CC,186000,2013700,3110.351,1348.997,4.195854167947,23.5,69.706,0.218407,,@RUN
115,20,L0,L0,DISCHARGE,CC,186100,2013800,3110.351,1348.997,4.195854167947,23.5,69.746,0.218529,,@RUN
116,20,L0,L0,DISCHARGE,CC,186200,2013900,3110.351,1349.304,4.196809045704,23.5,69.782,0.218641,,@RUN
117,20,L0,L0,DISCHARGE,CC,186300,2014000,3110.351,1349.304,4.196809045704,23.5,69.819,0.218757,,@RUN
118,20,L0,L0,DISCHARGE,CC,186400,2014100,3110.351,1348.997,4.195854167947,23.5,69.856,0.218874,,@RUN
119,20,L0,L0,DISCHARGE,CC,186500,2014200,3110.351,1348.997,4.195854167947,23.5,69.895,0.218995,,@RUN
120,20,L0,L0,DISCHARGE,CC,186600,2014300,3110.351,1348.997,4.195854167947,23.5,69.933,0.219112,,@RUN
121,20,L0,L0,DISCHARGE,CC,186700,2014400,3110.351,1348.997,4.195854167947,23.5,69.971,0.219229,,@RUN
